ST,ET,jobID,taskID,mean cpu usage,canonical memory usage,disk io,disk space
2082600000000,2082900000000,3727144341,8,0.0741,0.0041659999999999996,,0.0
2082900000000,2083200000000,3727144341,8,0.07642,0.004173,,0.0
2083200000000,2083500000000,3727144341,8,0.07544,0.004379,,0.0
2083500000000,2083730000000,3727144341,8,0.07202,0.004242,,0.0
2083730000000,2083800000000,3727144341,8,0.07288,0.004158,,0.0
2083800000000,2083960000000,3727144341,8,0.07117000000000001,0.004181,,0.0
2083960000000,2084017000000,3727144341,8,0.07202,0.00412,,0.0
2084017000000,2084100000000,3727144341,8,0.07349,0.004097,,0.0
2084100000000,2084318000000,3727144341,8,0.07666,0.004089,,0.0
2084318000000,2084400000000,3727144341,8,0.09424,0.004303,,0.0
2084400000000,2084700000000,3727144341,8,0.07544,0.004242,,0.0
2084700000000,2084978000000,3727144341,8,0.07202,0.004417,,0.0
2084978000000,2085000000000,3727144341,8,0.057370000000000004,0.004295,,0.0
2085000000000,2085300000000,3727144341,8,0.07434,0.004211,,0.0
2085300000000,2085600000000,3727144341,8,0.07067999999999999,0.004065999999999999,,0.0
2085600000000,2085900000000,3727144341,8,0.07178,0.004028,,0.0
2085900000000,2086200000000,3727144341,8,0.07666,0.004425,,0.0
2086200000000,2086500000000,3727144341,8,0.08227999999999999,0.0044399999999999995,,0.0
2086500000000,2086800000000,3727144341,8,0.07434,0.004242,,0.0
2086800000000,2086839000000,3727144341,8,0.07605,0.004219,,0.0
2086839000000,2087100000000,3727144341,8,0.06836,0.004082,,0.0
2087100000000,2087136000000,3727144341,8,0.06641,0.004089,,0.0
2087136000000,2087400000000,3727144341,8,0.07031,0.004051,,0.0
2087400000000,2087700000000,3727144341,8,0.07117000000000001,0.004242,,0.0
2087700000000,2088000000000,3727144341,8,0.06873,0.004295,,0.0
2088000000000,2088300000000,3727144341,8,0.06543,0.004211,,0.0
2088300000000,2088600000000,3727144341,8,0.061279999999999994,0.004097,,0.0
2088600000000,2088900000000,3727144341,8,0.06506,0.004082,,0.0
2088900000000,2089200000000,3727144341,8,0.06079,0.004013,,0.0
2089200000000,2089500000000,3727144341,8,0.0567,0.003922,,0.0
2089500000000,2089800000000,3727144341,8,0.05798,0.0039020000000000005,,0.0
2089800000000,2090100000000,3727144341,8,0.060489999999999995,0.0039369999999999995,,0.0
2090100000000,2090400000000,3727144341,8,0.05872,0.003899,,0.0
2090400000000,2090700000000,3727144341,8,0.05652000000000001,0.003887,,0.0
2090700000000,2091000000000,3727144341,8,0.052610000000000004,0.003807,,0.0
2091000000000,2091300000000,3727144341,8,0.05035,0.0037189999999999996,,0.0
2091300000000,2091600000000,3727144341,8,0.049260000000000005,0.0037380000000000004,,0.0
2091600000000,2091900000000,3727144341,8,0.0462,0.0036850000000000003,,0.0
2091900000000,2092200000000,3727144341,8,0.04578,0.00375,,0.0
2092200000000,2092500000000,3727144341,8,0.04767,0.003696,,0.0
2092500000000,2092800000000,3727144341,8,0.04712,0.0037310000000000004,,0.0
2092800000000,2093100000000,3727144341,8,0.04498,0.003693,,0.0
2093100000000,2093400000000,3727144341,8,0.04529,0.003742,,0.0
2093400000000,2093700000000,3727144341,8,0.044860000000000004,0.003735,,0.0
2093700000000,2094000000000,3727144341,8,0.03497,0.003582,,0.0
2094000000000,2094300000000,3727144341,8,0.0379,0.003551,,0.0
2094300000000,2094600000000,3727144341,8,0.03296,0.003475,,0.0
2094600000000,2094900000000,3727144341,8,0.03656,0.0034409999999999996,,0.0
2094900000000,2095200000000,3727144341,8,0.03375,0.003372,,0.0
2095200000000,2095500000000,3727144341,8,0.03247,0.003372,,0.0
2095500000000,2095800000000,3727144341,8,0.02982,0.0033759999999999997,,0.0
2095800000000,2096100000000,3727144341,8,0.03406,0.0037159999999999997,,0.0
2096100000000,2096400000000,3727144341,8,0.02887,0.0037649999999999997,,0.0
2096400000000,2096700000000,3727144341,8,0.02731,0.003635,,0.0
2096700000000,2097000000000,3727144341,8,0.027010000000000003,0.0034409999999999996,,0.0
2097000000000,2097300000000,3727144341,8,0.03088,0.003582,,0.0
2097300000000,2097600000000,3727144341,8,0.02493,0.003452,,0.0
2097600000000,2097900000000,3727144341,8,0.02393,0.0034479999999999997,,0.0
2097900000000,2098200000000,3727144341,8,0.025480000000000003,0.0033380000000000003,,0.0
2098200000000,2098500000000,3727144341,8,0.026180000000000002,0.0032649999999999997,,0.0
2098500000000,2098800000000,3727144341,8,0.02344,0.0034409999999999996,,0.0
2098800000000,2099100000000,3727144341,8,0.021,0.0031320000000000002,,0.0
2099100000000,2099400000000,3727144341,8,0.01984,0.003143,,0.0
2099400000000,2099700000000,3727144341,8,0.01944,0.003014,,0.0
2099700000000,2100000000000,3727144341,8,0.01755,0.003029,,0.0
2100000000000,2100300000000,3727144341,8,0.01721,0.003181,,0.0
2100300000000,2100600000000,3727144341,8,0.01852,0.003193,,0.0
2100600000000,2100900000000,3727144341,8,0.017759999999999998,0.0032310000000000004,,0.0
2100900000000,2101200000000,3727144341,8,0.016630000000000002,0.003113,,0.0
2101200000000,2101500000000,3727144341,8,0.016880000000000003,0.002941,,0.0
2101500000000,2101800000000,3727144341,8,0.01547,0.003105,,0.0
2101800000000,2102100000000,3727144341,8,0.014530000000000001,0.0030210000000000002,,0.0
2102100000000,2102400000000,3727144341,8,0.015590000000000001,0.0031320000000000002,,0.0
2102400000000,2102700000000,3727144341,8,0.014709999999999999,0.003128,,0.0
2102700000000,2103000000000,3727144341,8,0.013669999999999998,0.003101,,0.0
2103000000000,2103300000000,3727144341,8,0.0143,0.003143,,0.0
2103300000000,2103600000000,3727144341,8,0.01225,0.00301,,0.0
2103600000000,2103900000000,3727144341,8,0.0125,0.003002,,0.0
2103900000000,2104200000000,3727144341,8,0.013869999999999999,0.003105,,0.0
2104200000000,2104500000000,3727144341,8,0.01372,0.0030399999999999997,,0.0
2104500000000,2104800000000,3727144341,8,0.01292,0.0030559999999999997,,0.0
2104800000000,2105100000000,3727144341,8,0.012240000000000001,0.0030440000000000003,,0.0
2105100000000,2105400000000,3727144341,8,0.010190000000000001,0.003094,,0.0
2105400000000,2105700000000,3727144341,8,0.01141,0.003101,,0.0
2105700000000,2106000000000,3727144341,8,0.0139,0.003159,,0.0
2106000000000,2106300000000,3727144341,8,0.010740000000000001,0.003082,,0.0
2106300000000,2106600000000,3727144341,8,0.012759999999999999,0.0034939999999999997,,0.0
2106600000000,2106900000000,3727144341,8,0.00914,0.003098,,0.0
2106900000000,2107200000000,3727144341,8,0.011309999999999999,0.003246,,0.0
2107200000000,2107500000000,3727144341,8,0.009323,0.00309,,0.0
2107500000000,2107800000000,3727144341,8,0.008926,0.003036,,0.0
2107800000000,2108100000000,3727144341,8,0.010790000000000001,0.003193,,0.0
2108100000000,2108400000000,3727144341,8,0.008026,0.003014,,0.0
2108400000000,2108700000000,3727144341,8,0.008834999999999999,0.003025,,0.0
2108700000000,2109000000000,3727144341,8,0.009644,0.0030399999999999997,,0.0
2109000000000,2109300000000,3727144341,8,0.01154,0.003082,,0.0
2109300000000,2109600000000,3727144341,8,0.013430000000000001,0.0030859999999999998,,0.0
2109600000000,2109900000000,3727144341,8,0.01678,0.00325,,0.0
2109900000000,2110200000000,3727144341,8,0.01581,0.003098,,0.0
2110200000000,2110500000000,3727144341,8,0.01743,0.0032229999999999997,,0.0
2110500000000,2110800000000,3727144341,8,0.017,0.00312,,0.0
2110800000000,2111100000000,3727144341,8,0.01901,0.003128,,0.0
2111100000000,2111400000000,3727144341,8,0.0191,0.00309,,0.0
2111400000000,2111700000000,3727144341,8,0.0217,0.0031550000000000003,,0.0
2111700000000,2112000000000,3727144341,8,0.02377,0.003258,,0.0
2112000000000,2112300000000,3727144341,8,0.02597,0.0032770000000000004,,0.0
2112300000000,2112600000000,3727144341,8,0.02554,0.0034289999999999998,,0.0
2112600000000,2112900000000,3727144341,8,0.02325,0.0031850000000000003,,0.0
2112900000000,2113200000000,3727144341,8,0.0267,0.003147,,0.0
2113200000000,2113500000000,3727144341,8,0.02338,0.002911,,0.0
2113500000000,2113800000000,3727144341,8,0.023530000000000002,0.003059,,0.0
2113800000000,2114100000000,3727144341,8,0.019780000000000002,0.002949,,0.0
2114100000000,2114400000000,3727144341,8,0.02054,0.003036,,0.0
2114400000000,2114700000000,3727144341,8,0.02286,0.003082,,0.0
2114700000000,2115000000000,3727144341,8,0.024319999999999998,0.0032270000000000003,,0.0
2115000000000,2115300000000,3727144341,8,0.0238,0.003368,,0.0
2115300000000,2115600000000,3727144341,8,0.02451,0.003189,,0.0
2115600000000,2115900000000,3727144341,8,0.02512,0.0031850000000000003,,0.0
2115900000000,2116200000000,3727144341,8,0.02136,0.0031850000000000003,,0.0
2116200000000,2116500000000,3727144341,8,0.02557,0.0033420000000000004,,0.0
2116500000000,2116800000000,3727144341,8,0.02539,0.003189,,0.0
2116800000000,2117100000000,3727144341,8,0.028630000000000003,0.0032310000000000004,,0.0
2117100000000,2117400000000,3727144341,8,0.029910000000000003,0.003281,,0.0
2117400000000,2117700000000,3727144341,8,0.028839999999999998,0.003334,,0.0
2117700000000,2118000000000,3727144341,8,0.02853,0.003254,,0.0
2118000000000,2118300000000,3727144341,8,0.03387,0.003353,,0.0
2118300000000,2118600000000,3727144341,8,0.036989999999999995,0.0033490000000000004,,0.0
2118600000000,2118900000000,3727144341,8,0.03943,0.0034289999999999998,,0.0
2118900000000,2119200000000,3727144341,8,0.03839,0.003426,,0.0
2119200000000,2119500000000,3727144341,8,0.03949,0.0034560000000000003,,0.0
2119500000000,2119800000000,3727144341,8,0.04572,0.0035670000000000003,,0.0
2119800000000,2120100000000,3727144341,8,0.046939999999999996,0.003624,,0.0
2120100000000,2120400000000,3727144341,8,0.04462,0.0037,,0.0
2120400000000,2120700000000,3727144341,8,0.0473,0.0036009999999999996,,0.0
2120700000000,2121000000000,3727144341,8,0.04785,0.0035859999999999998,,0.0
2121000000000,2121300000000,3727144341,8,0.04779,0.003952000000000001,,0.0
2121300000000,2121600000000,3727144341,8,0.05272999999999999,0.004082,,0.0
2121600000000,2121900000000,3727144341,8,0.05811,0.003998,,0.0
2121900000000,2122200000000,3727144341,8,0.060489999999999995,0.003929,,0.0
2122200000000,2122500000000,3727144341,8,0.0658,0.004257,,0.0
2122500000000,2122800000000,3727144341,8,0.06763,0.004272,,0.0
2122800000000,2123100000000,3727144341,8,0.06116,0.004105,,0.0
2123100000000,2123400000000,3727144341,8,0.06738,0.004044,,0.0
2123400000000,2123700000000,3727144341,8,0.06519,0.004013,,0.0
2123700000000,2124000000000,3727144341,8,0.07202,0.00396,,0.0
2124000000000,2124300000000,3727144341,8,0.07434,0.004044,,0.0
2124300000000,2124600000000,3727144341,8,0.07495,0.004013,,0.0
2124600000000,2124900000000,3727144341,8,0.07678,0.004173,,0.0
2124900000000,2125200000000,3727144341,8,0.0752,0.0044020000000000005,,0.0
2125200000000,2125500000000,3727144341,8,0.07117000000000001,0.004204,,0.0
2125500000000,2125800000000,3727144341,8,0.08032,0.004135,,0.0
2125800000000,2126020000000,3727144341,8,0.08655,0.004135,,0.0
2126020000000,2126100000000,3727144341,8,0.09045,0.004065999999999999,,0.0
2126100000000,2126400000000,3727144341,8,0.0896,0.004044,,0.0
2126400000000,2126700000000,3727144341,8,0.08703999999999999,0.00399,,0.0
2126700000000,2127000000000,3727144341,8,0.09399,0.004036,,0.0
2127000000000,2127300000000,3727144341,8,0.09131,0.004005,,0.0
2127300000000,2127600000000,3727144341,8,0.09851,0.004005,,0.0
2127600000000,2127900000000,3727144341,8,0.09436,0.004074,,0.0
2127900000000,2128200000000,3727144341,8,0.0968,0.004036,,0.0
2128200000000,2128500000000,3727144341,8,0.1019,0.004051,,0.0
2128500000000,2128800000000,3727144341,8,0.09692,0.004173,,0.0
2128800000000,2129100000000,3727144341,8,0.09692,0.004158,,0.0
2129100000000,2129400000000,3727144341,8,0.09558,0.004128,,0.0
2129400000000,2129700000000,3727144341,8,0.09937,0.004082,,0.0
2129700000000,2130000000000,3727144341,8,0.1021,0.00412,,0.0
2130000000000,2130300000000,3727144341,8,0.1052,0.004065999999999999,,0.0
2130300000000,2130600000000,3727144341,8,0.1073,0.00412,,0.0
2130600000000,2130900000000,3727144341,8,0.1066,0.004219,,0.0
2130900000000,2131200000000,3727144341,8,0.1061,0.0041659999999999996,,0.0
2131200000000,2131500000000,3727144341,8,0.1095,0.004189,,0.0
2131500000000,2131800000000,3727144341,8,0.1172,0.004265,,0.0
2131800000000,2132100000000,3727144341,8,0.1178,0.004326,,0.0
2132100000000,2132400000000,3727144341,8,0.109,0.004326,,0.0
2132400000000,2132700000000,3727144341,8,0.1079,0.004227000000000001,,0.0
2132700000000,2133000000000,3727144341,8,0.1166,0.0043950000000000005,,0.0
2133000000000,2133300000000,3727144341,8,0.1161,0.0043950000000000005,,0.0
2133300000000,2133600000000,3727144341,8,0.1123,0.0043950000000000005,,0.0
2133600000000,2133900000000,3727144341,8,0.1094,0.004288,,0.0
2133900000000,2134200000000,3727144341,8,0.1013,0.00428,,0.0
2134200000000,2134500000000,3727144341,8,0.1064,0.004135,,0.0
2134500000000,2134800000000,3727144341,8,0.1046,0.004219,,0.0
2134800000000,2135100000000,3727144341,8,0.1116,0.004295,,0.0
2135100000000,2135400000000,3727144341,8,0.1012,0.004227000000000001,,0.0
2135400000000,2135700000000,3727144341,8,0.1052,0.004189,,0.0
2135700000000,2136000000000,3727144341,8,0.09802000000000001,0.004257,,0.0
2136000000000,2136300000000,3727144341,8,0.1041,0.004295,,0.0
2136300000000,2136600000000,3727144341,8,0.1111,0.004448,,0.0
2136600000000,2136900000000,3727144341,8,0.1108,0.0044020000000000005,,0.0
2136900000000,2137200000000,3727144341,8,0.1102,0.004364,,0.0
2137200000000,2137500000000,3727144341,8,0.1027,0.0043950000000000005,,0.0
2137500000000,2137800000000,3727144341,8,0.1085,0.00441,,0.0
2137800000000,2138100000000,3727144341,8,0.1068,0.0043950000000000005,,0.0
2138100000000,2138400000000,3727144341,8,0.1143,0.0044020000000000005,,0.0
2138400000000,2138700000000,3727144341,8,0.1143,0.004448,,0.0
2138700000000,2139000000000,3727144341,8,0.1105,0.004524,,0.0
2139000000000,2139300000000,3727144341,8,0.1008,0.004333,,0.0
2139300000000,2139600000000,3727144341,8,0.1089,0.00428,,0.0
2139600000000,2139900000000,3727144341,8,0.1124,0.004364,,0.0
2139900000000,2140200000000,3727144341,8,0.1185,0.004601,,0.0
2140200000000,2140500000000,3727144341,8,0.1227,0.0045850000000000005,,0.0
2140500000000,2140800000000,3727144341,8,0.1149,0.004425,,0.0
2140800000000,2141100000000,3727144341,8,0.1217,0.0044329999999999994,,0.0
2141100000000,2141400000000,3727144341,8,0.1233,0.004379,,0.0
2141400000000,2141700000000,3727144341,8,0.1238,0.004364,,0.0
2141700000000,2142000000000,3727144341,8,0.1193,0.0045850000000000005,,0.0
2142000000000,2142300000000,3727144341,8,0.1187,0.004517,,0.0
2142300000000,2142600000000,3727144341,8,0.1195,0.004509,,0.0
2142600000000,2142900000000,3727144341,8,0.1239,0.004448,,0.0
2142900000000,2143134000000,3727144341,8,0.115,0.004601,,0.0
2143134000000,2143145000000,3727144341,8,0.0007105000000000001,0.0,,0.0
2143145000000,2143146000000,3727144341,8,0.0,0.0,,0.0
2143158000000,2143200000000,3727144341,8,0.0,0.0,,0.0
2143200000000,2143201000000,3727144341,8,0.0,0.0,,0.0
2143201000000,2143500000000,3727144341,8,0.1074,0.003307,,0.0
2143500000000,2143800000000,3727144341,8,0.1062,0.0031739999999999997,,0.0
2143800000000,2144100000000,3727144341,8,0.1118,0.003529,,0.0
2144100000000,2144400000000,3727144341,8,0.10800000000000001,0.003788,,0.0
2144400000000,2144700000000,3727144341,8,0.1102,0.0037920000000000002,,0.0
2144700000000,2145000000000,3727144341,8,0.1162,0.003597,,0.0
2145000000000,2145300000000,3727144341,8,0.1151,0.0036130000000000003,,0.0
2145300000000,2145600000000,3727144341,8,0.1171,0.0037229999999999997,,0.0
2145600000000,2145900000000,3727144341,8,0.1219,0.0037840000000000005,,0.0
2145900000000,2146200000000,3727144341,8,0.1138,0.003674,,0.0
2146200000000,2146500000000,3727144341,8,0.1193,0.003914,,0.0
2146500000000,2146800000000,3727144341,8,0.115,0.003868,,0.0
2146800000000,2147100000000,3727144341,8,0.1154,0.003887,,0.0
2147100000000,2147400000000,3727144341,8,0.1226,0.003944,,0.0
2147400000000,2147700000000,3727144341,8,0.1212,0.00399,,0.0
2147700000000,2148000000000,3727144341,8,0.1143,0.003788,,0.0
2148000000000,2148300000000,3727144341,8,0.1088,0.0037,,0.0
2148300000000,2148600000000,3727144341,8,0.1152,0.003944,,0.0
2148600000000,2148900000000,3727144341,8,0.11,0.0037990000000000003,,0.0
2148900000000,2149200000000,3727144341,8,0.106,0.0038450000000000003,,0.0
2149200000000,2149500000000,3727144341,8,0.1052,0.003754,,0.0
2149500000000,2149800000000,3727144341,8,0.09875,0.0036850000000000003,,0.0
2149800000000,2150100000000,3727144341,8,0.09619,0.0037189999999999996,,0.0
2150100000000,2150400000000,3727144341,8,0.09766,0.0038759999999999997,,0.0
2150400000000,2150700000000,3727144341,8,0.1018,0.003757,,0.0
2150700000000,2151000000000,3727144341,8,0.1027,0.003662,,0.0
2151000000000,2151300000000,3727144341,8,0.1028,0.0035859999999999998,,0.0
2151300000000,2151600000000,3727144341,8,0.09362999999999999,0.00349,,0.0
2151600000000,2151900000000,3727144341,8,0.09985,0.003635,,0.0
2151900000000,2152200000000,3727144341,8,0.09337999999999999,0.004074,,0.0
2152200000000,2152500000000,3727144341,8,0.09155,0.004111999999999999,,0.0
2152500000000,2152800000000,3727144341,8,0.09058,0.003929,,0.0
2152800000000,2153100000000,3727144341,8,0.09314,0.003826,,0.0
2153100000000,2153400000000,3727144341,8,0.08752,0.003929,,0.0
2153400000000,2153700000000,3727144341,8,0.08325,0.003849,,0.0
2153700000000,2153839000000,3727144341,8,0.08777,0.003761,,0.0
2153839000000,2154000000000,3727144341,8,0.08899,0.0038299999999999996,,0.0
2154000000000,2154300000000,3727144341,8,0.09473,0.003929,,0.0
2154300000000,2154600000000,3727144341,8,0.09827000000000001,0.004089,,0.0
2154600000000,2154900000000,3727144341,8,0.09155,0.004028,,0.0
2154900000000,2155200000000,3727144341,8,0.08801,0.003819,,0.0
2155200000000,2155500000000,3727144341,8,0.09534,0.004036,,0.0
2155500000000,2155638000000,3727144341,8,0.08276,0.00396,,0.0
2155638000000,2155800000000,3727144341,8,0.09229,0.0038759999999999997,,0.0
2155800000000,2156100000000,3727144341,8,0.08606,0.003914,,0.0
2156100000000,2156244000000,3727144341,8,0.09241,0.003868,,0.0
2156244000000,2156400000000,3727144341,8,0.0918,0.0038450000000000003,,0.0
2156400000000,2156700000000,3727144341,8,0.08617999999999999,0.004028,,0.0
2156700000000,2157000000000,3727144341,8,0.08922999999999999,0.003922,,0.0
2157000000000,2157300000000,3727144341,8,0.08947999999999999,0.004143,,0.0
2157300000000,2157600000000,3727144341,8,0.08826,0.0039369999999999995,,0.0
2157600000000,2157900000000,3727144341,8,0.08826,0.0038829999999999997,,0.0
2157900000000,2158200000000,3727144341,8,0.08557000000000001,0.003803,,0.0
2158200000000,2158500000000,3727144341,8,0.09729,0.0038950000000000005,,0.0
2158500000000,2158800000000,3727144341,8,0.09009,0.003815,,0.0
2158800000000,2159100000000,3727144341,8,0.08301,0.004059,,0.0
2159100000000,2159400000000,3727144341,8,0.08081,0.004135,,0.0
2159400000000,2159550000000,3727144341,8,0.07837000000000001,0.003952000000000001,,0.0
2159550000000,2159700000000,3727144341,8,0.0835,0.003952000000000001,,0.0
2159700000000,2159724000000,3727144341,8,0.09216,0.00412,,0.0
2159724000000,2159751000000,3727144341,8,0.08545,0.004478,,0.0
2159751000000,2160000000000,3727144341,8,0.08496000000000001,0.004158,,0.0
2160000000000,2160300000000,3727144341,8,0.08569,0.004189,,0.0
2160300000000,2160600000000,3727144341,8,0.08582000000000001,0.004097,,0.0
2160600000000,2160900000000,3727144341,8,0.0741,0.003922,,0.0
2160900000000,2161200000000,3727144341,8,0.07849,0.00396,,0.0
2161200000000,2161500000000,3727144341,8,0.07971,0.0039369999999999995,,0.0
2161500000000,2161800000000,3727144341,8,0.07507,0.0038450000000000003,,0.0
2161800000000,2162100000000,3727144341,8,0.07544,0.0038909999999999995,,0.0
2162100000000,2162400000000,3727144341,8,0.07703,0.0039020000000000005,,0.0
2162400000000,2162657000000,3727144341,8,0.06921000000000001,0.004005,,0.0
2162657000000,2162700000000,3727144341,8,0.06506,0.0039369999999999995,,0.0
2162700000000,2162781000000,3727144341,8,0.06982000000000001,0.0039020000000000005,,0.0
2162781000000,2162811000000,3727144341,8,0.07128999999999999,0.003967,,0.0
2162811000000,2163000000000,3727144341,8,0.06506,0.003975,,0.0
2163000000000,2163266000000,3727144341,8,0.06934,0.004204,,0.0
2163266000000,2163300000000,3727144341,8,0.06982000000000001,0.004173,,0.0
2163300000000,2163321000000,3727144341,8,0.06,0.004082,,0.0
2163321000000,2163600000000,3727144341,8,0.07372999999999999,0.004065999999999999,,0.0
2163600000000,2163900000000,3727144341,8,0.07214,0.004181,,0.0
2163900000000,2164200000000,3727144341,8,0.07166,0.004044,,0.0
2164200000000,2164500000000,3727144341,8,0.07349,0.004065999999999999,,0.0
2164500000000,2164593000000,3727144341,8,0.07349,0.004059,,0.0
2164593000000,2164701000000,3727144341,8,0.07654,0.004097,,0.0
2164701000000,2164800000000,3727144341,8,0.07666,0.004111999999999999,,0.0
2164800000000,2165072000000,3727144341,8,0.0769,0.004265,,0.0
2165072000000,2165100000000,3727144341,8,0.07678,0.0044020000000000005,,0.0
2165100000000,2165400000000,3727144341,8,0.0769,0.004204,,0.0
2165400000000,2165700000000,3727144341,8,0.07483,0.004234,,0.0
2165700000000,2166000000000,3727144341,8,0.06616,0.0039369999999999995,,0.0
2166000000000,2166081000000,3727144341,8,0.07251,0.003914,,0.0
2166081000000,2166105000000,3727144341,8,0.0741,0.0038950000000000005,,0.0
2166105000000,2166300000000,3727144341,8,0.07349,0.004105,,0.0
2166300000000,2166331000000,3727144341,8,0.06726,0.004234,,0.0
2166331000000,2166376000000,3727144341,8,0.07263,0.004089,,0.0
2166376000000,2166440000000,3727144341,8,0.06921000000000001,0.004082,,0.0
2166440000000,2166559000000,3727144341,8,0.06213,0.003975,,0.0
2166559000000,2166600000000,3727144341,8,0.0647,0.003944,,0.0
2166600000000,2166683000000,3727144341,8,0.07178,0.004005,,0.0
2166683000000,2166900000000,3727144341,8,0.06433,0.003887,,0.0
2166900000000,2167200000000,3727144341,8,0.07103999999999999,0.0038640000000000002,,0.0
2167200000000,2167500000000,3727144341,8,0.07214,0.004181,,0.0
2167500000000,2167800000000,3727144341,8,0.06726,0.0039829999999999996,,0.0
2167800000000,2168100000000,3727144341,8,0.06688999999999999,0.003929,,0.0
2168100000000,2168400000000,3727144341,8,0.06146,0.0039369999999999995,,0.0
2168400000000,2168700000000,3727144341,8,0.06812,0.004013,,0.0
2168700000000,2169000000000,3727144341,8,0.06604,0.003952000000000001,,0.0
2169000000000,2169300000000,3727144341,8,0.06104,0.0039369999999999995,,0.0
2169300000000,2169600000000,3727144341,8,0.06146,0.0038380000000000003,,0.0
2169600000000,2169900000000,3727144341,8,0.06226,0.003796,,0.0
2169900000000,2170200000000,3727144341,8,0.06665,0.0038909999999999995,,0.0
2170200000000,2170500000000,3727144341,8,0.06421,0.0038450000000000003,,0.0
2170500000000,2170800000000,3727144341,8,0.06072999999999999,0.0038829999999999997,,0.0
2170800000000,2171100000000,3727144341,8,0.06262000000000001,0.0038759999999999997,,0.0
2171100000000,2171400000000,3727144341,8,0.0636,0.0038640000000000002,,0.0
2171400000000,2171700000000,3727144341,8,0.06921000000000001,0.003975,,0.0
2171700000000,2172000000000,3727144341,8,0.06787,0.004059,,0.0
2172000000000,2172300000000,3727144341,8,0.07324,0.0039369999999999995,,0.0
2172300000000,2172600000000,3727144341,8,0.07214,0.0038909999999999995,,0.0
2172600000000,2172900000000,3727144341,8,0.07532,0.003922,,0.0
2172900000000,2172920000000,3727144341,8,0.07935,0.00399,,0.0
2172920000000,2173200000000,3727144341,8,0.06946000000000001,0.003857,,0.0
2173200000000,2173217000000,3727144341,8,0.05621,0.00375,,0.0
2173217000000,2173500000000,3727144341,8,0.06885,0.003849,,0.0
2173500000000,2173800000000,3727144341,8,0.06372,0.0037920000000000002,,0.0
2173800000000,2174100000000,3727144341,8,0.06702000000000001,0.0037649999999999997,,0.0
2174100000000,2174400000000,3727144341,8,0.06055,0.0037380000000000004,,0.0
2174400000000,2174700000000,3727144341,8,0.05786,0.004005,,0.0
2174700000000,2175000000000,3727144341,8,0.058170000000000006,0.004089,,0.0
2175000000000,2175300000000,3727144341,8,0.053279999999999994,0.003906,,0.0
2175300000000,2175600000000,3727144341,8,0.05687999999999999,0.0038759999999999997,,0.0
2175600000000,2175900000000,3727144341,8,0.056760000000000005,0.0038950000000000005,,0.0
2175900000000,2176200000000,3727144341,8,0.05151,0.003834,,0.0
2176200000000,2176500000000,3727144341,8,0.05359,0.0037920000000000002,,0.0
2176500000000,2176800000000,3727144341,8,0.04742,0.003708,,0.0
2176800000000,2177100000000,3727144341,8,0.0459,0.003639,,0.0
2177100000000,2177400000000,3727144341,8,0.0462,0.0035590000000000005,,0.0
2177400000000,2177700000000,3727144341,8,0.04785,0.003593,,0.0
2177700000000,2178000000000,3727144341,8,0.0426,0.003582,,0.0
2178000000000,2178300000000,3727144341,8,0.0459,0.0036200000000000004,,0.0
2178300000000,2178600000000,3727144341,8,0.04651,0.0036200000000000004,,0.0
2178600000000,2178900000000,3727144341,8,0.04498,0.0036009999999999996,,0.0
2178900000000,2179200000000,3727144341,8,0.04181,0.003582,,0.0
2179200000000,2179500000000,3727144341,8,0.04108,0.003624,,0.0
2179500000000,2179800000000,3727144341,8,0.04181,0.0035859999999999998,,0.0
2179800000000,2180100000000,3727144341,8,0.03967,0.003529,,0.0
2180100000000,2180400000000,3727144341,8,0.038939999999999995,0.003468,,0.0
2180400000000,2180700000000,3727144341,8,0.03839,0.0034939999999999997,,0.0
2180700000000,2181000000000,3727144341,8,0.036989999999999995,0.0034869999999999996,,0.0
2181000000000,2181300000000,3727144341,8,0.03827,0.0035060000000000004,,0.0
2181300000000,2181600000000,3727144341,8,0.035460000000000005,0.0034869999999999996,,0.0
2181600000000,2181900000000,3727144341,8,0.03735,0.003536,,0.0
2181900000000,2182200000000,3727144341,8,0.0343,0.003414,,0.0
2182200000000,2182500000000,3727144341,8,0.02997,0.0033450000000000003,,0.0
2182500000000,2182800000000,3727144341,8,0.033139999999999996,0.003334,,0.0
2182800000000,2183100000000,3727144341,8,0.03217,0.003365,,0.0
2183100000000,2183400000000,3727144341,8,0.034,0.003387,,0.0
2183400000000,2183700000000,3727144341,8,0.03558,0.003368,,0.0
2183700000000,2184000000000,3727144341,8,0.030489999999999996,0.003288,,0.0
2184000000000,2184300000000,3727144341,8,0.0267,0.003304,,0.0
2184300000000,2184600000000,3727144341,8,0.0311,0.003365,,0.0
2184600000000,2184900000000,3727144341,8,0.029210000000000003,0.003368,,0.0
2184900000000,2185200000000,3727144341,8,0.02893,0.003319,,0.0
2185200000000,2185500000000,3727144341,8,0.02658,0.0032770000000000004,,0.0
2185500000000,2185800000000,3727144341,8,0.02737,0.003254,,0.0
2185800000000,2186100000000,3727144341,8,0.025509999999999998,0.003189,,0.0
2186100000000,2186400000000,3727144341,8,0.024569999999999998,0.003136,,0.0
2186400000000,2186700000000,3727144341,8,0.02188,0.003052,,0.0
2186700000000,2187000000000,3727144341,8,0.02292,0.003029,,0.0
